"Row.names"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D1_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D1_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D2_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D2_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D3_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D3_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D4_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D4_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O1_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O1_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O2_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O2_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O3_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O3_2_repeat.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O4_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O4_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y1_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y1_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y2_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y2_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y3_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y3_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y4_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y4_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2A_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2A_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2B_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2B_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2C_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2C_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3A_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3A_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3B_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3B_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3C_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3C_2.mzML.dia"	"Protein.Group"	"Protein.Ids"	"Protein.Names"	"Genes"	"First.Protein.Description"
"ABHD17B_HUMAN"	2698058.70466621	2567999.64720668	1533341.88680786	1640500.81291176	1361463.90828634	1463039.40518235	1438589.4761954	1383152.75755028	2548859.4084588	2292591.24510988	1681401.74899911	1702268.84959409	1746809.60327286	1612486.64268293	1605628.96570151	1594459.67585019	2090935.71206626	2141793.42921246	1902378.69270615	1995550.30390856	1227380.49625803	1129087.04215086	1434617.93601961	1533043.19618682	1535489.99999088	1512494.64846244	NA	NA	1430669.99999151	980942.908042942	1398252.15447252	NA	1551879.99999078	NA	NA	NA	"Q5VST6"	"Q5VST6;Q7M759"	"AB17B_HUMAN"	"ABHD17B_HUMAN"	"Alpha/beta hydrolase domain-containing protein 17B"
"ABI1_HUMAN"	3388474.32009176	3610500.81256192	3394340.13732578	3369246.45193313	2705268.26301224	2755937.9780115	3096803.56768589	3097479.91216196	3400640.49010122	3312921.27770824	2774429.72931891	2816779.93092682	2247088.84849383	2185445.54673475	2179901.70952435	2263831.75598983	4052100.62945319	3758402.6345606	3385364.46940787	3270824.68502654	2741871.74865141	2791481.07968907	3318267.19134961	2014617.10591453	3332073.49078199	3181969.61739306	2090422.1842339	2273338.76398569	1795998.30008468	1368080.34020147	2986814.88931966	2778786.87257601	2350621.30160484	2355047.03105988	2247326.42916894	2114142.80924729	"Q8IZP0"	"Q8IZP0;A0A0A0MRT6;B6VEX4"	"ABI1_HUMAN"	"ABI1_HUMAN"	"Abl interactor 1"
"ABI2_HUMAN"	902672	964726	951792	867384	693596	665760	706434	683721	1081730	1074190	927378.000000001	867193	759939	746152	757271	725709	1034030	1007430	989621	915231	857757	720283	748166	728799	705665.999999999	694033	716616	704647	469122	465817	691755	728326	657665	570729	542351	504371	"Q9NYB9"	"Q9NYB9;A0A0C4DG21;A0A7D9NKC8;E7EP65;E7EW77;E9PEZ7;F8WAL6;A0A0A0MQU9;F8WBL5;F8WEB9"	"ABI2_HUMAN"	"ABI2_HUMAN"	"Abl interactor 2"
"ABL1_HUMAN"	265422	239753	187850	182099	168972	157747	203240	181165	234842	289371	124278	91571.5	178673	151305	149331	136441	246105	254408	185163	204707	139598	108017	143314	118548	250147	190553	155245	143303	NA	57594.7	192858	179985	163242	144408	109422	65812	NA	NA	NA	NA	NA
"ABLIM1_HUMAN"	12363510.078644	11481147.9507465	8151843.45315835	8046601.58766285	6479887.1508211	6428990.80074362	9421031.98954813	9101571.39627349	8801245.24495977	8584293.16196332	4988251.06527472	4722483.943413	4844784.32110356	4635068.06042711	5375766.01840335	5336504.31494183	11504656.0598827	11472864.1430214	9794331.69736456	9664466.82625032	7158635.26319483	7101226.26653857	7970397.56202568	4922090.22284692	2574701.35246211	2475127.12190514	1159024.48448658	1281364.44064242	957161.325107486	884341.299156677	2446824.38699697	2467344.55201893	1635547.40617303	1611474.41965231	2056298.13952839	1961169.20193858	"A0A9L9PY99"	"A0A9L9PY99"	"A0A9L9PY99_HUMAN"	"ABLIM1_HUMAN"	"Actin binding LIM protein 1"
"ABR_HUMAN"	4986105.18614184	4612954.05295715	3233503.76764101	3169416.359731	2236798.85636168	2303959.58498149	2679732.38492152	2608055.62619345	4143319.76734441	3902469.74879639	2847469.3902589	2827142.59753389	2901590.90715779	2610320.15746866	2659810.6655806	2597235.12301821	4064465.84046364	3812471.17388763	3376506.41283339	3171680.74197066	2236174.72485077	2187967.02013451	2338765.40578553	2276492.78503407	3460762.68924043	3264868.68986858	2617233.19326811	2526077.88165965	2883219.26882122	2702736.65712306	3238603.92389398	3171081.5482976	3114868.6588471	2857230.21674897	2153141.1306924	2126107.40795273	"I3L4Y1"	"I3L4Y1"	"I3L4Y1_HUMAN"	"ABR_HUMAN"	"Active breakpoint cluster region-related protein"
"ABR_HUMAN;BCR_HUMAN"	4467590.94139369	4873859.85583799	3813042.60132366	3524682.6404868	2662438.1618705	2552274.5655605	3206697.53422461	2940420.66063227	4609874.32926339	4574558.32799762	3126453.09052128	3257379.09778539	3347939.43007876	3283277.86041594	3422982.23971038	2865177.40811499	4344284.13134373	4162836.0696486	4167700.86467182	3814708.92492731	2947467.98606703	2940302.21171889	2557358.48225436	2714419.33845486	3672182.5176637	3832044.19760814	3037006.72169133	2653852.16218727	2986471.92830582	3146192.00023349	3427944.17813547	3350306.99300829	3292122.23776685	3040805.95740398	2870369.99125282	2757085.54517666	"P11274;Q12979"	"P11274;Q12979;A0A0G2JQ41;A0A1C7CYZ0;B7Z683;I3L4Y1;H0Y554;I3L1U8;I3L2P5;Q5SSL4;Q6PAJ1;A0A571BG95;E9PUE7;H3BJY3"	"ABR_HUMAN;BCR_HUMAN"	"ABR_HUMAN;BCR_HUMAN"	"Breakpoint cluster region protein"
"ABRACL_HUMAN"	15227345.0638048	14597660.330092	12720028.268132	12869560.6937492	8466111.54530971	9535608.63826714	10696400.2091054	10500895.5791772	19428904.8469623	18706174.0590845	8579537.07375953	9478963.68971705	11255070.3160065	10017844.28458	8691062.7997037	7949424.44598757	17343119.9352661	16479482.1750288	18823426.9350806	18127944.5040287	12602786.0916412	12726057.0012472	12173999.7135271	8002908.79621573	31606228.3194464	31825850.4876144	32068192.9680707	31067865.5935761	15411086.374633	15160746.1757338	28176198.3369792	25737665.6693719	35695872.0734237	34917651.1425627	23089499.3567167	24328009.9551118	"Q9P1F3"	"Q9P1F3"	"ABRAL_HUMAN"	"ABRACL_HUMAN"	"Costars family protein ABRACL"
"ABRAXAS2_HUMAN"	4833318.4206396	4784321.34947709	3622999.34446172	3491446.20229439	2710039.75723944	2818536.13950864	3148038.18643797	3027161.00849647	4061897.69799413	3768973.58995146	2906947.11826231	2857902.08364523	3333649.88879238	3312257.75892645	2864368.45370254	3066293.68020108	3885955.63836736	4269535.54993095	3798121.75985146	3774054.87879537	2985127.15535348	3003798.75013752	2959180.78451551	2630573.0111088	3471568.008083	3292560.02543163	2816936.37325593	2749746.59223706	2676840.01250574	2725400.44275909	3485768.925591	3232742.88061243	2945103.54602149	3122115.54884809	2669613.19282329	2773913.42599402	"Q15018"	"Q15018;Q3TCJ1;D3Z4D8;Z4YJY0"	"ABRX2_HUMAN"	"ABRAXAS2_HUMAN"	"BRISC complex subunit Abraxas 2"
"ABT1_HUMAN"	4203140	4155440	3101800	2853900	3234810	3150000	2590980	2730860	2153310	2138680	1432050	1400790	1318980	1104270	1040370	1102730	2867900	2776000	2184080	2357740	2075790	2188300	2280980	914517	1972850	1949590	1899960	1797660	1025180	990686.000000001	1821120	1795070	1766730	1660210	1092820	1178130	"Q9ULW3"	"Q9ULW3"	"ABT1_HUMAN"	"ABT1_HUMAN"	"Activator of basal transcription 1"
"ACAA1_HUMAN"	5570740.7578057	5367362.22258693	4837280.20186138	4730273.79591305	3712686.19660153	3690640.12303347	5339172.11323691	5322170.62651159	7985292.2244461	7554816.74053606	6419672.57298739	6296502.11474151	7724500.32171648	6973561.12500619	7011624.34809512	6794630.26946644	6117032.22679434	6019331.42494784	6621048.5019929	6351199.7549819	4454986.27375614	4197112.10603914	4971506.34673465	6337570.95206873	4227025.99897304	4146492.46047898	4148863.562392	4027982.04320394	6471587.68236558	6316931.3418654	4979245.47146412	4802632.78506931	4837495.81184613	4492079.50712973	3259065.12586314	3279953.31616956	"P09110"	"P09110;C9JDE9;H0Y4D4;H7C131"	"THIK_HUMAN"	"ACAA1_HUMAN"	"3-ketoacyl-CoA thiolase, peroxisomal"
"ACAA2_HUMAN"	13733168.7851202	12814637.6073558	9997810.02371255	9609304.33907041	9699518.5628894	10071966.6655164	10180731.1877572	9942484.03008703	18169835.092406	17442127.821452	14846669.0910677	14476750.6777463	14553942.6632373	13917410.8355529	13965425.8850875	13690676.750295	14986977.819576	14950017.6471378	13324385.2268559	13202982.4562488	13318118.2209775	13206640.1754436	12440153.8623544	12733614.5490588	9935154.42103685	9647217.51055201	9252334.71237184	9081001.47516308	10253451.0400874	9623268.79593113	10785785.104395	10062493.6446111	10468510.2516529	9922168.05108061	7379158.47137174	7458874.13182901	"P42765"	"P42765;A0A0B4J2A4"	"THIM_HUMAN"	"ACAA2_HUMAN"	"3-ketoacyl-CoA thiolase, mitochondrial"
"ACACA_HUMAN"	14944292.9881728	13824724.8638631	9684687.42838022	9884547.01797021	6423313.47683482	6403924.03517773	10108409.4854872	9990049.00945826	10448991.9282404	10348093.6504744	7606914.54068106	7174824.57914799	9241069.16256841	8529694.45484823	8053831.25624043	7921076.13146156	10131706.6615407	10053061.1611369	11800275.4120819	11650894.0498879	5626900.21344875	5375417.86935803	6639010.83428543	6998943.04234725	8379006.25666917	8227749.34483858	6380333.13710773	6389641.81129168	6636444.5189287	6318082.20815499	7587945.46145634	7460034.56463723	7510933.19706643	7156436.2558651	6098080.4127468	6150955.1125784	"Q13085"	"Q13085;Q59FY4;Q5SWU9"	"ACACA_HUMAN"	"ACACA_HUMAN"	"Acetyl-CoA carboxylase 1"
"ACAD10_HUMAN"	954284.999999999	892215.999999999	670717	635811.999999999	586705	636074	749559	739874	1152000	1101280	974208.000000001	935347	1157390	1083410	949854	955012.999999999	NA	NA	906016	1022730	486887	NA	674935	799746	965675.999999999	881538	1004300	1042190	746452	666189	1145550	1052680	963964	962300.000000001	535892	592855	NA	NA	NA	NA	NA
"ACAD11_HUMAN"	1940220.41135545	1694066.24397956	1000126.52669894	900395.954314605	1397608.19664324	1424484.76269988	620954.40412859	779042.631272651	2153140.85002096	2202135.18999364	2045767.36504663	1938240.34368319	2434054.09193788	2256319.57023572	2241822.30656056	1996074.94595685	1253036.63520193	1278630.65469302	1255863.16199549	1181212.70868773	970106.934248837	736208.329558733	949698.902487046	1959434.81928671	1784451.8244171	1754914.94367956	845489.496138456	794691.979869654	1138567.48942747	1009033.58843563	1259144.09855861	1241420.23189584	1592435.36290814	1525957.66789656	771812.303708407	930383.25797103	"Q709F0"	"Q709F0"	"ACD11_HUMAN"	"ACAD11_HUMAN"	"Acyl-CoA dehydrogenase family member 11"
"ACAD8_HUMAN;Acad8_MOUSE"	2789418.04091953	2313655.66489495	1256788.57217032	1211925.25381172	793728.755277021	854709.713185229	940204.712061938	978916.714932897	2836915.06268304	2668810.42494187	1376588.56714934	1238847.7382907	1364354.50295421	1230223.76469378	1135349.9560581	916886.048276603	2765638.66754721	2657538.41743329	2051258.49141939	1945053.57477892	1443633.13099566	1351087.95372653	1197007.86481977	1154892.86600925	3311772.16299425	3188169.37744161	1704596.11964582	1647475.95134809	1048964.46103847	954455.234108059	2411186.98392983	2446246.41349478	1743483.56085747	1550200.26360481	980487.023433149	1052687.34141719	"Q9D7B6;Q9UKU7"	"Q9UKU7;E9PLS3;Q9D7B6;A0A0R4J0P1;A0A1L1SUG2;D3YTT4"	"ACAD8_HUMAN;ACAD8_MOUSE"	"ACAD8_HUMAN;Acad8_MOUSE"	"Isobutyryl-CoA dehydrogenase, mitochondrial"
"ACAD9_HUMAN"	9727557.66816751	8912839.05761857	4754633.83994343	4703444.92865995	5193779.35515331	5314361.71689388	4798726.69955189	4610549.12912767	6691059.06599391	6368058.05714227	5269093.24999244	4986479.23011721	5804936.49289571	5532480.93049271	5260735.44323776	5073975.54134713	7604451.92481796	7204783.92145703	6465160.30257615	6509492.56794935	5337865.66669371	5299572.03611966	4676112.08226491	5042933.99897934	5546048.35979212	5327904.40184605	5255274.19064441	4979461.27064939	3088770.27875801	2986453.54387032	5842737.91963119	5673531.57776643	5882248.33010629	5595391.11027802	3460538.98079948	3306349.19642786	"Q9H845"	"Q9H845;H0Y8Z9;Q9H9W4"	"ACAD9_HUMAN"	"ACAD9_HUMAN"	"Complex I assembly factor ACAD9, mitochondrial"
"ACADM_HUMAN"	18845195.4433444	17201827.8332571	11719792.2819348	11782759.1115468	10756538.232617	10575455.1805895	10786248.8431692	10771544.5096207	20151385.9828473	19084856.6313056	12951472.0871543	12836413.9208039	13713918.0013067	12189710.3272471	12836277.2748507	12522664.8812119	18160346.6112584	17624485.3173762	13953537.2529338	13602755.47986	11312260.3862623	11158378.2119824	12479143.4311302	11897615.7430298	10819417.8416282	10794994.5849032	9523902.55190356	8968241.05174813	7473348.69552937	7497730.20183897	11207091.8451187	11282395.6052913	10151215.7923295	9705060.23833158	6910418.72407016	7094618.9932853	"P11310"	"P11310;Q5T4U5;A0A7P0T8G6;A0A7P0TB51;A0A7P0TB55;F6YB23;H0YDT5"	"ACADM_HUMAN"	"ACADM_HUMAN"	"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial"
"ACADS_HUMAN"	1111248.24290641	1056987.05350638	952450.161415734	909309.281503359	888525.63973693	899029.215229727	979862.571330433	927665.576019311	1400872.90787423	1405293.8517039	1179072.25207263	1264734.79977061	1314449.73438344	1196404.01981557	1355810.30338918	1287106.71856349	1313148.95970963	1264889.72843526	1170477.91801392	1266656.52911697	820155.731433836	833598.596472204	1097778.89065989	1224758.08573564	1449882.5182142	1370782.65169171	1277487.31966665	1313747.76225318	1163816.80007751	1265910.51524332	1297870.29514053	1418541.46642541	1298193.16553311	1424806.86326907	785699.241212362	843024.395259196	"P16219"	"P16219"	"ACADS_HUMAN"	"ACADS_HUMAN"	"Short-chain specific acyl-CoA dehydrogenase, mitochondrial"
"ACADSB_HUMAN"	7226736.0961029	6415660.0911438	4466528.3588052	4615036.14908079	4151456.16492034	4019401.90317345	4074553.04225797	3946214.12788767	9370808.83818985	8872606.29784371	6678161.98210927	6629269.52984499	6402583.56849715	6300792.82987569	6278648.17336082	6315481.0729601	9336454.22937565	8945533.03139558	7721346.55706744	7711122.84841317	5272984.54196324	5389050.39328598	6014215.27465162	5938066.47786797	5671461.74800634	5662818.70454432	6095673.56927499	6075491.83552507	3760011.49640994	3611593.4495356	5323913.51668044	5241489.76627919	4766908.68585838	4735769.2637361	2890278.21958977	2828182.81717194	"P45954"	"P45954"	"ACDSB_HUMAN"	"ACADSB_HUMAN"	"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial"
"ACADVL_HUMAN"	18148781.4871854	17107598.4999466	9991591.21916239	9419084.21618518	10282460.2723152	10388962.2951965	10244222.6596463	9879021.26910649	16142437.5128843	15394117.814151	13984429.3418597	13285081.5835354	15570474.8266961	14199524.7542848	13965076.2277843	13395872.1017471	17303765.9921781	17194753.9582802	12489485.292254	12310353.7869833	12366679.4441407	11942930.4566142	12526667.0897118	13079421.880973	19434235.2120538	18799294.8813981	17996076.2189387	17309399.4686672	15180396.0174479	14737825.538594	21486147.3894123	20293546.3919254	21385618.1894828	20931399.0467757	13641533.7204847	13290721.9259971	"P49748"	"P49748"	"ACADV_HUMAN"	"ACADVL_HUMAN"	"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial"
"ACAP2_HUMAN"	8713999.71505795	8266073.41106934	6428580.28221775	6392560.04790815	5410755.42153089	5515421.20389705	5875439.29795427	5747762.27923244	8225192.54029441	7521907.01163842	6396774.17659046	6346801.80939737	6320408.18341535	5881054.0949925	5973255.26930411	6004912.97423857	8086372.52863005	7785089.74554127	6778759.09485436	6811705.90260366	5581022.70204561	5582837.55544762	5577834.05610119	5278299.00244615	7349015.00368732	7144845.82364741	7565386.22155329	7249713.21047569	5396114.68879808	5187686.36665573	7849993.95501832	7934002.21897908	8345139.2317014	8107587.99657742	5887807.87539323	5884944.80655727	"Q15057"	"Q15057;A0A0U1RQT1;H7C3K3"	"ACAP2_HUMAN"	"ACAP2_HUMAN"	"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2"
"ACAT1_HUMAN"	48500511.5935113	45258316.793324	27661762.108754	26920476.2390558	24081665.5310823	24017197.8651565	28322663.6668526	27516259.2040892	54278540.0773387	51493112.7959266	32430924.0453389	32049366.4746327	36328071.4464486	33303267.8891482	35030260.3794825	34003984.0039232	50342033.3805356	48047682.763714	42227495.4769895	40881717.1970816	27782487.7905181	27132815.2251995	30712827.6347017	30496396.0203623	30956883.8757232	29860358.5324792	16150919.223943	15601274.9385044	12933289.6082812	12514352.1168407	23468184.1005326	22790424.5671104	19810976.8871081	19115456.3441752	13584134.639107	13725154.1950501	"A0A5F9ZHJ0"	"A0A5F9ZHJ0"	"A0A5F9ZHJ0_HUMAN"	"ACAT1_HUMAN"	"Acetyl-CoA acetyltransferase 1"
"ACAT2_HUMAN"	33361907.0816362	31368320.3777639	22509524.4106499	21710824.2405871	17027090.8810024	16659614.9799989	26813185.6231074	26254862.2561678	28990496.9477842	28397181.9000255	15497432.0736759	15174769.3243207	20777000.2385215	19241894.1170564	19857190.7409848	19119713.7335552	33949818.0278912	32693627.9318	34113138.3390714	33410080.4948633	23378240.4196127	22438930.0854378	22530959.7411062	17551266.7235127	23561379.2400832	22324766.9714125	20868684.1934056	19988308.4194676	13117656.0112558	12755764.747067	20630304.5138992	19721400.9320925	22930601.8853679	21957081.2712788	12323190.5128737	12288943.8975995	"Q9BWD1"	"Q9BWD1"	"THIC_HUMAN"	"ACAT2_HUMAN"	"Acetyl-CoA acetyltransferase, cytosolic"
"ACBD3_HUMAN"	4864549.99103111	4690079.51628901	4042134.20567236	3975204.56652575	3532136.18930875	3450108.40710609	3924024.70531167	3852582.39357598	5108026.02164784	5046509.29534515	4066585.82178404	3933126.9219246	3898255.26762573	3789011.48489585	3830657.65444537	3883454.38047588	4765812.20232234	4726325.4140014	4309321.56033539	4179570.3941783	4128192.76827877	3888993.68427148	4014452.69195079	3657825.13820805	3623074.24389636	3483643.95253801	4295582.73505874	4266321.31554085	3049916.66915773	3022295.98760407	4021504.58626016	3899506.36969452	3901894.28285773	3835505.56895588	2761650.34534272	2830043.57111136	"Q9H3P7"	"Q9H3P7"	"GCP60_HUMAN"	"ACBD3_HUMAN"	"Golgi resident protein GCP60"
"ACBD5_HUMAN"	1126310	1014640	NA	394217	630122	589534	390822	NA	NA	NA	564115	510086	496674	520032	530845	587091	NA	501719	507856	503388	453252	465367	511337	456536	876400	839767	451039	423490	266502	267873	522674	541038	485610	413423	297369	NA	"Q5T8D3"	"Q5T8D3;A0A7I2V2M2;A0A7I2V2Y9;A0A7I2V347;A0A7I2V420;A0A7I2V560;A0A7I2V5E1;A0A7I2V5U2;A0A7I2YQD7;A0A7I2YQE9;A0A7I2YQJ9;B7Z2R7;A0A7I2V5L4;A0A7I2V462;Q5T8E0;X6RDD7"	"ACBD5_HUMAN"	"ACBD5_HUMAN"	"Acyl-CoA-binding domain-containing protein 5"
"ACBD6_HUMAN"	212713	204521	88878.0999999999	68164.9	42692.8	44160.7	48275.3	44405.1	98941.0999999999	120418	35233	22359.9	27556.1	14792.2	NA	11195.3	149791	139990	67432.7	60358.8	37046.5	34337.4	39996.6	NA	123566	112773	NA	NA	40729.4	31463.6	93776.8	86842.1	79461.2	51887.3	21751.4	25841	NA	NA	NA	NA	NA
"ACIN1_HUMAN"	11147375.5058973	10444186.2486041	6708656.66464467	6477476.32874684	4832078.43978355	4816668.57245004	7107303.22851145	6722351.6546528	7314627.25443709	7222230.28975655	4606525.5379929	4522079.16751609	4467609.81363122	4321828.99103992	4414861.57852915	4240830.40819491	1704559.02678379	1533664.82527623	5743099.37659707	5592246.954233	2354050.32428819	2264493.10708877	5884880.96343729	3907755.33831001	6878955.16807468	6629462.39868821	6662008.64768089	6402235.20614982	4249275.91791244	4006926.0647133	6637680.92778489	6268785.36967936	6082230.54031847	5879399.97856995	3944958.90975975	3999567.99457058	"Q9UKV3"	"Q9UKV3;E7EQT4;G3V3B0;S4R3H4;G3V3T3"	"ACINU_HUMAN"	"ACIN1_HUMAN"	"Apoptotic chromatin condensation inducer in the nucleus"
"ACLY_HUMAN"	17759796.8036843	17206113.1517776	10254638.9675772	9752729.37062102	7470027.22894148	7048788.41433001	10317542.4360284	10107802.4114889	16149349.3095247	15472025.3560496	8499561.30761576	8197253.09779646	9315407.78150764	8309424.23463211	9266653.73804654	9104326.06660475	15318300.8530159	14508294.8946361	13866478.1951438	13762038.5738306	6611619.51771415	6469674.64269	8454864.25157826	8542122.92359787	9152616.30002029	8651176.22003178	9242164.06190925	9109456.88721891	8513367.39356906	8521302.3145404	10043119.3700485	9985378.98854307	10103081.161906	9671405.98359379	6824339.3004722	6594004.83506904	"P53396"	"P53396;K7ESG8"	"ACLY_HUMAN"	"ACLY_HUMAN"	"ATP-citrate synthase"
"ACO1_HUMAN"	9097416.62887867	8675291.9365539	6627632.27583324	6667051.47483012	4785527.37430917	4641738.41243123	6982763.61111193	6669950.99934669	11148793.7691584	10916871.2454274	6979733.36477499	6977170.65372373	7468975.06235261	6934858.34289085	6913667.31394237	6668423.1805893	9803297.01385357	9342767.55758888	9311552.8405353	9259488.9492153	6327469.6522668	6132646.34083095	6618583.62851457	6273165.37913049	8445803.06187206	7894553.83800798	5381413.43934438	5195613.77066506	5467057.88056124	5387253.76848261	6614308.44272988	6594523.99200303	6338818.76003047	6118667.55631162	4056621.32922734	3898583.79487959	"P21399"	"P21399"	"ACOHC_HUMAN"	"ACO1_HUMAN"	"Cytoplasmic aconitate hydratase"
"ACO2_HUMAN"	9603664.83253431	9125398.94977484	6609377.50211641	6432626.54614226	7581847.05697341	7374805.89399209	6857550.72454596	6750176.04300956	13025108.4539851	12752877.9796582	12785859.1506303	12199457.2926346	10841258.0373783	10268931.0562936	11121153.1364232	10760085.3837614	10034966.8753207	9598061.69397037	8141881.93878398	8024981.15033154	7628695.93010933	7337738.26902574	8618948.44736797	9946019.64289528	12323054.4436509	11940081.5185054	12525067.1081422	12340349.0930793	10775737.5638741	10544577.567077	12394368.3173861	11948647.5620421	11966890.5300137	11611262.366654	7298126.43217297	7107081.73075099	"Q99798"	"Q99798;A0A7I2V5A1;A0A7I2V5T4;A0A7I2V614;A0A7I2V2Y4;A0A7I2V3C8;A0A7I2V3U7;A0A7I2V4I8;A0A7I2V538;A0A7I2V5U4;A0A7I2V5W7;A0A7I2V6A6;A2A274"	"ACON_HUMAN"	"ACO2_HUMAN"	"Aconitate hydratase, mitochondrial"
"ACOT1_HUMAN"	6112217.14871583	5825025.41273761	3328824.60157664	3137392.64243882	3604254.09603348	3558404.02425689	3227467.18133781	3808016.21374433	7821702.02946512	7626580.70165231	5064976.26971554	4851394.8251576	5143249.06717113	4207039.09298234	4746206.40651804	4515336.82922397	5883294.95613889	6111889.28821797	5313136.70209657	5231021.64827899	3912959.91647533	3731893.51278271	4474374.36809645	5093004.47698795	8007583.01567116	7538173.62566212	5071590.38726082	4558966.8260102	3392216.3438154	3299009.60137398	4931065.40762488	4791600.4579374	5614967.13151001	5015011.96222511	2636948.50301489	2791007.89387458	"Q86TX2"	"Q86TX2;G3V4F2"	"ACOT1_HUMAN"	"ACOT1_HUMAN"	"Acyl-coenzyme A thioesterase 1"
"ACOT1_HUMAN;ACOT2_HUMAN"	6688124.93040272	6310813.85922311	3898133.01215874	3829885.62596138	3988979.49287406	4033362.89077532	4541175.96193802	4378821.55096813	8695417.48190198	8346923.97506572	5868968.06984702	5728633.05950551	6573630.28081925	6225669.52619734	6250180.18866594	6122269.84776544	6720161.05556668	6549659.65153666	6294910.70168372	6190616.94706583	4463936.97732942	4263984.55267266	5130579.36559426	5806806.21011447	9676664.50806423	9638183.60027581	6262332.64279402	6108797.99274472	4352667.80653446	4131720.96229241	6393332.81228001	6168072.17960334	6517823.42971681	6292485.84737212	3740704.47268027	3805752.09051981	"P49753;Q86TX2"	"P49753;Q86TX2;A0A087WT95;G3V4F2"	"ACOT1_HUMAN;ACOT2_HUMAN"	"ACOT1_HUMAN;ACOT2_HUMAN"	"Acyl-coenzyme A thioesterase 2, mitochondrial"
"ACOT13_HUMAN"	15091423.9537935	13565729.1569859	11148583.2933494	10634083.8488066	10506349.6543378	10345840.1102174	11812604.0283594	11614650.3396372	19385180.9527797	18285634.7652427	13499122.2531876	13225720.4087145	13061685.543486	12090790.7920433	12381360.768862	12097226.2918224	14906910.2060388	14671526.4734443	12543858.5673022	12060233.6296933	10817380.3763251	10628055.4866014	11696941.9521793	11515381.0886643	9987197.10160816	9835843.65404288	7746545.22787111	7686085.5035037	4699418.15790494	4476338.53362131	8662314.3908032	8922558.7578012	8545958.49552313	8194176.91683191	5780065.2658567	5572143.85753129	"Q9NPJ3"	"Q9NPJ3"	"ACO13_HUMAN"	"ACOT13_HUMAN"	"Acyl-coenzyme A thioesterase 13"
